"Model","Launch","Code name","Fab (nm)","Bus interface","Memory (MB)","Core clock (MHz)","Memory clock (MHz)","Core config","Fillrate","Fillrate","Fillrate","Fillrate","Memory","Memory","Memory","API support","API support"
"Model","Launch","Code name","Fab (nm)","Bus interface","Memory (MB)","Core clock (MHz)","Memory clock (MHz)","Core config","MOperations/s","MPixels/s","MTexels/s","MVertices/s","Bandwidth (GB/s)","Bus type","Bus width (bit)","DirectX","OpenGL"
"STG-2000","September 1995","NV1","?","PCI","2
4","12","75","1:1:1","12","12","12","0","0.6","EDO
VRAM","64","n/a","n/a"
"Riva128","April 1997","NV3","350","PCI","4","100","100","1:1:1","100","100","100","0","1.6","SDR","128","5.0","1.0"
"Riva128ZX","February 23, 1998","NV3","350","AGP 2x, PCI","8","100","100","1:1:1","100","100","100","0","1.6","SDR","128","5.0","1.0"
"Riva TNT","March 23, 1998","NV4","350","AGP 2x, PCI","8
16","90","110","2:2:2","180","180","180","0","1.76","SDR","128","5.0","1.2"
"Vanta","March 22, 1999","NV6","250","AGP 4x","16","100","125","2:2:2","200","200","200","0","1","SDR","64","6.0","1.2"
"Vanta LT","March, 2000","NV6","250","AGP 4x","8
16","80","100","2:2:2","160","160","160","0","0.8","SDR","64","6.0","1.2"
"Riva TNT2 M64","October, 1999","NV6","250","AGP 4x, PCI","8, 16
32","125","150","2:2:2","250","250","250","0","1.2","SDR","64","6.0","1.2"
"Riva TNT2","March 15, 1999","NV5","250","AGP 4x, PCI","16
32","125","150","2:2:2","250","250","250","0","2.4","SDR","128","6.0","1.2"
"Riva TNT2 Pro","October 12, 1999","NV5","220","AGP 4x","32","143","166","2:2:2","286","286","286","0","2.656","SDR","128","6.0","1.2"
"Riva TNT2 Ultra","March 15, 1999","NV5","250","AGP 4x","16
32","150","183","2:2:2","300","300","300","0","2.928","SDR","128","6.0","1.2"
"Model","Launch","Code name","Bus interface","Memory (MB)","Core clock (MHz)","Memory clock (MHz)","Core config","Fillrate","Fillrate","Fillrate","Fillrate","Memory","Memory","Memory"
"Model","Launch","Code name","Bus interface","Memory (MB)","Core clock (MHz)","Memory clock (MHz)","Core config","MOperations/s","MPixels/s","MTextels/s","MVertices/s","Bandwidth (GB/s)","Bus type","Bus width (bit)"
"GeForce256","October 11, 1999","NV10","AGP 4x
PCI","32
64","120","166","4:4:4","480","480","480","0","2.656","SDR","128"
"GeForce256 DDR","February 1, 2000","NV10","AGP 4x
PCI","32
64","120","300","4:4:4","480","480","480","0","4.8","DDR","128"
"Model","Launch","Code name","Bus interface","Memory (MB)","Core clock (MHz)","Memory clock (MHz)","Core config","Fillrate","Fillrate","Fillrate","Fillrate","Memory","Memory","Memory"
"Model","Launch","Code name","Bus interface","Memory (MB)","Core clock (MHz)","Memory clock (MHz)","Core config","MOperations/s","MPixels/s","MTextels/s","MVertices/s","Bandwidth (GB/s)","Bus type","Bus width (bit)"
"GeForce2 MX IGP + nForce 220/420","June 4, 2001","NV1A","FSB","Up to 32 system RAM","175","266","2:4:2","350","350","700","0","2.128
4.256","DDR","64
128"
"GeForce2 MX200","March 3, 2001","NV11","AGP 4x
PCI","32
64","175","166","2:4:2","350","350","700","0","1.328","SDR","64"
"GeForce2 MX","June 28, 2000","NV11","AGP 4x
PCI","32
64","175","166","2:4:2","350","350","700","0","2.656","SDR","128"
"GeForce2 MX400","March 3, 2001","NV11","AGP 4x
PCI","32
64","200","166 (SDR)
332 (DDR)","2:4:2","400","400","800","0","2.656","SDR
DDR","128 (SDR)
64 (DDR)"
"GeForce2 GTS","April 26, 2000","NV15","AGP 4x
PCI","32
64","200","332","4:8:4","800","800","1600","0","5.312","DDR","128"
"GeForce2 Pro","December 5, 2000","NV15","AGP 4x
PCI","32
64","200","400","4:8:4","800","800","1600","0","6.4","DDR","128"
"GeForce2 Ti","October 1, 2001","NV15","AGP 4x
PCI","32
64","250","400","4:8:4","1000","1000","2000","0","6.4","DDR","128"
"GeForce2 Ultra","August 14, 2000","NV16","AGP 4x
PCI","64","250","460","4:8:4","1000","1000","2000","0","7.36","DDR","128"
"Model","Launch","Code name","Bus interface","Memory (MB)","Core clock (MHz)","Memory clock (MHz)","Core config","Fillrate","Fillrate","Fillrate","Fillrate","Memory","Memory","Memory"
"Model","Launch","Code name","Bus interface","Memory (MB)","Core clock (MHz)","Memory clock (MHz)","Core config","MOperations/s","MPixels/s","MTextels/s","MVertices/s","Bandwidth (GB/s)","Bus type","Bus width (bit)"
"GeForce3 Ti200","October 1, 2001","NV20","AGP 4x
PCI","64
128","175","400","4:1:8:4","700","700","1400","42.75","6.4","DDR","128"
"GeForce3","February 27, 2001","NV20","AGP 4x
PCI","64","200","460","4:1:8:4","800","800","1600","50","7.36","DDR","128"
"GeForce GT 640","April 24, 2012","GF116","40","1170","238","1","PCIe 2.0 x16","1536
3072","3","144:24:24","720","N/A","N/A","1440","891
(1782)","17.3","17.3","42.8","DDR3","192","11.0","4.5","1.1","414.7","75","5.53","OEM"
"GeForce GT 640 (DDR3)","April 24, 2012","GK107-301-A2","28","1300","118","1","PCIe 3.0 x16","1024
2048","2","384:32:16","797","N/A","N/A","797","891
(1782)","12.8","25.5","28.5","DDR3","128","11.0","4.5","1.1","612.1","50","12.24","OEM"
"GeForce GT 640 (DDR3)","June 5, 2012","GK107","28","1300","118","1","PCIe 3.0 x16","2048
4096","2","384:32:16","900","N/A","N/A","900","891
(1782)","14.4","28.8","28.5","DDR3","128","11.0","4.5","1.1","691.2","65","10.63","$100"
"GeForce GT 640 (GDDR5)","April 24, 2012","GK107","28","1300","118","1","PCIe 3.0 x16","1024
2048","2","384:32:16","950","N/A","N/A","950","1250
(5000)","15.2","30.4","80","GDDR5","128","11.0","4.5","1.1","729.6","75","9.73","OEM"
"GeForce GT 640 Rev. 2","May 29, 2013","GK208","28","","79","1","PCIe 2.0 x8","1024","2","384:16:8","1046","N/A","N/A","1046","1252
(5008)","8.37","16.7","40.1","GDDR5","64","11.0","4.5","1.1","803.3","49","16.39",""
"GeForce GT 645","April 24, 2012","GF114-400-A1","40","1950","332","1","PCIe 2.0 x16","1024","6","288:48:24","776","N/A","N/A","1552","1914","18.6","37.3","91.9","GDDR5","192","11.0","4.5","1.1","894","140","6.39","OEM"
"GeForce GTX 645","April 22, 2013","GK106","28","2540","221","1","PCIe 3.0 x16","1024","3","576:48:16","823.5","888.5","N/A","823","1000
(4000)","14.16","39.5","64","GDDR5","128","11.0","4.5","1.1","948.1","64","14.81","OEM"
"GeForce GTX 650","September 13, 2012","GK107-450-A2","28","1300","118","1","PCIe 3.0 x16","1024
2048","2","384:32:16","1058","N/A","N/A","1058","1250
(5000)","16.9","33.8","80","GDDR5","128","11.0","4.5","1.1","812.54","64","12.7","$110"
"GeForce GTX 650 Ti","October 9, 2012","GK106-220-A1","28","2540","221","1","PCIe 3.0 x16","1024
2048","4","768:64:16","928","N/A","N/A","928","1350
(5400)","14.8","59.4","86.4","GDDR5","128","11.0","4.5","1.1","1425.41","110","12.92","$150 (130)"
"GeForce GTX 650 Ti Boost","March 26, 2013","GK106-240-A1","28","2540","221","1","PCIe 3.0 x16","1024
2048","4","768:64:24","980","1032","N/A","980","1502
(6008)","23.5","62.7","144.2","GDDR5","192","11.0","4.5","1.1","1505.28","134","11.23","$170 (150)"
"GeForce GTX 660","September 13, 2012","GK106-400-A1","28","2540","221","1","PCIe 3.0 x16","2048
3072","5","960:80:24","980","1032","1084","980","1502
(6008)","23.5","78.4","144.2","GDDR5","192","11.0","4.5","1.1","1881.6","140","13.44","$230 (180)"
"GeForce GTX 660 (OEM)","August 22, 2012","GK104-200-KD-A2","28","3540","294","1","PCIe 3.0 x16","1536
2048","6","1152:96:24
1152:96:32","823.5","888.5","899","823","1450
(5800)","19.8","79","134","GDDR5","192
256","11.0","4.5","1.1","2108.6","130","16.22","OEM"
"GeForce GTX 660 Ti","August 16, 2012","GK104-300-KD-A2","28","3540","294","1","PCIe 3.0 x16","2048
3072","7","1344:112:24","915","980","1058","915","1502
(6008)","22.0","102.5","144.2","GDDR5","192","11.0","4.5","1.1","2459.52","150","16.40","$300"
"GeForce GTX 670","May 10, 2012","GK104-325-A2","28","3540","294","1","PCIe 3.0 x16","2048
4096","7","1344:112:32","915","980","1084","915","1502
(6008)","29.3","102.5","192.256","GDDR5","256","11.0","4.5","1.1","2459.52","170","14.47","$400"
"GeForce GTX 680","March 22, 2012","GK104-400-A2","28","3540","294","1","PCIe 3.0 x16","2048
4096","8","1536:128:32","1006","1058","1110","1006","1502
(6008)","32.2","128.8","192.256","GDDR5","256","11.0","4.5","1.1","3090.43","195","15.85","$500"
"GeForce GTX 690","April 29, 2012","2× GK104-355-A2","28","2× 3540","2× 294","2","PCIe 3.0 x16","2× 2048","2× 8","2× 1536:128:32","915","1019","1058","915","1502
(6008)","2× 29.28","2× 117.12","2× 192.256","GDDR5","2× 256","11.0","4.5","1.1","2× 2810.88","300","18.74","$1000"
"Model","Launch","Code name","Fab (nm)","Transistors (Million)","Die Size (mm)","Die Count","Bus interface","Memory (MB)","SM count","Core config","Clock rate","Clock rate","Clock rate","Clock rate","Clock rate","Fillrate","Fillrate","Memory Configuration","Memory Configuration","Memory Configuration","API support (version)","API support (version)","API support (version)","GFLOPS (FMA)","TDP (watts)","GFLOPS/W","Release Price (USD)"
"Model","Launch","Code name","Fab (nm)","Transistors (Million)","Die Size (mm)","Die Count","Bus interface","Memory (MB)","SM count","Core config","Core (MHz)","Average Boost (MHz)","Max Boost (MHz)","Shader (MHz)","Memory (MHz)","Pixel (GP/s)","Texture (GT/s)","Bandwidth (GB/s)","DRAM type","Bus width (bit)","DirectX","OpenGL","OpenCL","GFLOPS (FMA)","TDP (watts)","GFLOPS/W","Release Price (USD)"
"Model","Launch","Code name","Fab (nm)","Transistors (Million)","Die Size (mm)","Die Count","Bus interface","Memory (MB)","SMX count","Core config","Clock rate","Clock rate","Clock rate","Clock rate","Fillrate","Fillrate","Memory Configuration","Memory Configuration","Memory Configuration","API support (version)","API support (version)","API support (version)","Processing Power (peak) 
 GFLOPS","Processing Power (peak) 
 GFLOPS","TDP (watts)","GFLOPS/W","GFLOPS/W","Release Price (USD)"
"Model","Launch","Code name","Fab (nm)","Transistors (Million)","Die Size (mm)","Die Count","Bus interface","Memory (MB)","SMX count","Core config","Base (MHz)","Average Boost (MHz)","Max Boost (MHz)","Memory (MHz)","Pixel (GP/s)","Texture (GT/s)","Bandwidth (GB/s)","DRAM type","Bus width (bit)","DirectX","OpenGL","OpenCL","Single Precision","Double Precision","TDP (watts)","Single Precision","Double Precision","Release Price (USD)"
"GeForce GT 705","March 27, 2014","GF119-300-A1","40","292","79","1","PCIe 2.0 x16","512
1024","1","48:8:4","810","N/A","N/A","898
(1796)","3.24","6.5","14.4","DDR3","64","11.0","4.5","1.1","155.5","Unknown","29","5.18","Unknown","OEM"
"GeForce GT 710","Mar 27, 2014","GK208-301-A1","28","","79","1","PCIe 2.0 x8","512","1","192:16:8","823","N/A","N/A","900 (1800)","6.6","13.2","14.4","DDR3","64","11.0","4.5","1.1","316","Unknown","","","Unknown","OEM"
"GeForce GT 720","Mar 27, 2014","GK208","28","","79","1","PCIe 2.0 x8","1024
2048","2","192:16:8","797","N/A","N/A","900 (1800)","6.4","12.8","14.4","DDR3","64","11.0","4.5","1.1","306","No","19","16.1","N/A","$49–59"
"GeForce GT 730
(64b DDR3)","June 18, 2014","GK208","28","1020","79","1","PCIe 2.0 ×16","1024
2048
4096","2","384:16:8","902","N/A","N/A","900
(1800)","7.22","14.44","14.4","DDR3","64","11.0","4.5","1.1","692.7","No","23","30.12","N/A","$69–79"
"GeForce GT 730
(128b DDR3)","June 18, 2014","GF108","40","585","116","1","PCIe 2.0 ×16","1024
2048
4096","2","96:16:4","700","N/A","N/A","900
(1800)","2.8","11.2","28.8","DDR3","128","11.0","4.5","1.1","268.8","No","49","5.49","N/A","$69–79"
"GeForce GT 730 (GDDR5)","June 18, 2014","GK208","28","1020","79","1","PCIe 2.0 x16","1024","2","384:16:8","902","N/A","N/A","1250
(5000)","7.22","14.4","40.0","GDDR5","64","11.0","4.5","1.1","692.7","No","38","18.23","N/A","$69–79"
"GeForce GT 740 (DDR3)","May 29, 2014","GK107-425-A2","28","1270","118","1","PCIe 3.0 x16","1024
2048
4096","2","384:32:16","993","N/A","N/A","891
(1782)","7.94","31.8","28.5","DDR3","128","11.0","4.5","1.1","762.6","Unknown","64","11.9","Unknown","$89–99"
"GeForce GT 740 (GDDR5)","May 29, 2014","GK107-425-A2","28","1270","118","1","PCIe 3.0 x16","1024
2048
4096","2","384:32:16","993","N/A","N/A","1252
(5008)","7.94","31.8","80.1","GDDR5","128","11.0","4.5","1.1","762.6","Unknown","64","11.9","Unknown","$89–99"
"GeForce GTX 745","February 18, 2014","GM107-300-A2","28","1870","148","1","PCIe 3.0 x16","4096","4","512:32:16","1020","1085","1163","1250
(5000)","16.3","32.6","80","GDDR5","128","11.2","4.5","1.1","1044","32.6","55","19","0.59","OEM"
"GeForce GTX 750","February 18, 2014","GM107-300-A2","28","1870","148","1","PCIe 3.0 x16","1024
2048","4","512:32:16","1020","1085","1163","1250
(5000)","16.3","32.6","80","GDDR5","128","11.2","4.5","1.1","1044","32.6","55","19","0.59","$119"
"GeForce GTX 750 Ti","February 18, 2014","GM107-400-A2","28","1870","148","1","PCIe 3.0 x16","2048
4096","5","640:40:16","1020","1085","1200","1350
(5400)","16.3","40.8","88","GDDR5","128","11.2","4.5","1.1","1306","40.8","60","21.8","0.68","$149"
"GeForce GTX 760 192-bit","Unknown","GK104","28","3540","294","1","PCIe 3.0 x16","1536
3072","6","1152:96:24","823","888","Unknown","1450
(5800)","19.8","79","134","GDDR5","192","11.0","4.5","1.1","1896","79","130","14.6","0.60","OEM"
"GeForce GTX 760","June 25, 2013","GK104-225-A2","28","3540","294","1","PCIe 3.0 x16","2048
4096","6","1152:96:32","980","1033","1124","1502
(6008)","31.4","94","192.3","GDDR5","256","11.0","4.5","1.1","2257","94","170","13.3","0.55","$249 ($219)"
"GeForce GTX 760 Ti","Unknown","GK104","28","3540","294","1","PCIe 3.0 x16","2048","7","1344:112:32","915","980","1084","1502
(6008)","29.3","102.5","192.3","GDDR5","256","11.0","4.5","1.1","2460","103","170","14.5","0.60","OEM"
"GeForce GTX 770","May 30, 2013","GK104-425-A2","28","3540","294","1","PCIe 3.0 x16","20484096","8","1536:128:32","1046","1085","1130","1752.5
(7010)","33.5","134","224","GDDR5","256","11.0","4.5","1.1","3213","134","230","14.0","0.58","$399 ($329)"
"GeForce GTX 780","May 23, 2013","GK110-300-A1","28","7080","561","1","PCIe 3.0 x16","30726144","12","2304:192:48","863","900","1002","1502
(6008)","41.4","160.5","288.4","GDDR5","384","11.0","4.5","1.1","3977","166","250","15.9","0.66","$649 ($499)"
"GeForce GTX 780 Ti","Nov 7, 2013","GK110-425-B1","28","7080","561","1","PCIe 3.0 x16","3072","15","2880:240:48","875","928","1020","1752.5
(7010)","42.0","210.2","336.4","GDDR5","384","11.0","4.5","1.1","5046","210","250","20.2","0.84","$699"
"GeForce 
 GTX Titan","February 21, 2013","GK110-400-A1","28","7080","561","1","PCIe 3.0 x16","6144","14","2688:224:48","837","876","993","1502
(6008)","40.2","187.5","288.4","GDDR5","384","11.0","4.5","1.1","4500","1300-1500","250","18","5.2-6","$999"
"GeForce GTX 
 Titan Black","February 18, 2014","GK110-430","28","7080","561","1","PCIe 3.0 x16","6144","15","2880:240:48","889","980","Unknown","1752.5
(7010)","42.7","213","336.4","GDDR5","384","11.0","4.5","1.1","5121","1707","250","20.5","6.8","$999"
"GeForce GTX 
 Titan Z","March 25, 2014","2× GK110","28","2× 7080","2× 561","2","PCIe 3.0 x16","2× 6144","2× 15","2× 2880:240:48","705","876","Unknown","1752.5
(7010)","2× 33.8","2× 169","2× 336.4","GDDR5","2× 384","11.0","4.5","1.1","8122","2707","375","21.7","7.2","$2999"
"Model","Launch","Code name","Fab (nm)","Transistors (Million)","Die Size (mm)","Die Count","Bus interface","Memory (MB)","SMX count","Core config","Clock rate","Clock rate","Clock rate","Clock rate","Fillrate","Fillrate","Memory Configuration","Memory Configuration","Memory Configuration","API support (version)","API support (version)","API support (version)","Processing Power (peak) 
 GFLOPS","Processing Power (peak) 
 GFLOPS","TDP (watts)","GFLOPS/W","GFLOPS/W","Release Price (USD)"
"Model","Launch","Code name","Fab (nm)","Transistors (Million)","Die Size (mm)","Die Count","Bus interface","Memory (MB)","SMX count","Core config","Base (MHz)","Average Boost (MHz)","Max Boost (MHz)","Memory (MHz)","Pixel (GP/s)","Texture (GT/s)","Bandwidth (GB/s)","DRAM type","Bus width (bit)","DirectX","OpenGL","OpenCL","Single Precision","Double Precision","TDP (watts)","Single Precision","Double Precision","Release Price (USD)"
"Model","Launch","Code name","Fab (nm)","Transistors (Million)","Die Size (mm)","Die Count","Bus interface","Memory (MB)","SMM count","Core config","Clock rate","Clock rate","Clock rate","Clock rate","Fillrate","Fillrate","Memory Configuration","Memory Configuration","Memory Configuration","API support (version)","API support (version)","API support (version)","Processing Power (peak) 
 GFLOPS","Processing Power (peak) 
 GFLOPS","TDP (watts)","GFLOPS/W","GFLOPS/W","Release Price (USD)"
"Model","Launch","Code name","Fab (nm)","Transistors (Million)","Die Size (mm)","Die Count","Bus interface","Memory (MB)","SMM count","Core config","Base (MHz)","Average Boost (MHz)","Max Boost (MHz)","Memory (MHz)","Pixel (GP/s)","Texture (GT/s)","Bandwidth (GB/s)","DRAM type","Bus width (bit)","DirectX","OpenGL","OpenCL","Single Precision","Double Precision","TDP (watts)","Single Precision","Double Precision","Release Price (USD)"
"GeForce GTX 970","September 18, 2014","GM204-200","28","5200","398","1","PCIe 3.0 x16","4096","13","1664:104:64","1050","1178","Unknown","1752.5
(7010)","67.2","109.2","224","GDDR5","256","12.0","4.5","1.2","3494","109","145","24.1","0.75","$329"
"GeForce GTX 980","September 18, 2014","GM204-400","28","5200","398","1","PCIe 3.0 x16","4096","16","2048:128:64","1126","1216","1252","1752.5
(7010)","72.1","144","224","GDDR5","256","12.0","4.5","1.2","4612","144","165","28.0","0.87","$549"
"Model","Launch","Code name","Bus interface","Memory (MB)","Core clock (MHz)","Memory clock (MHz)","Core config","Fillrate","Fillrate","Fillrate","Fillrate","Memory","Memory","Memory"
"Model","Launch","Code name","Bus interface","Memory (MB)","Core clock (MHz)","Memory clock (MHz)","Core config","MOperations/s","MPixels/s","MTextels/s","MVertices/s","Bandwidth (GB/s)","Bus type","Bus width (bit)"
"GeForce2 Go 100","February 6, 2001","NV11M","AGP 4x","8, 16","125","332","2:0:4:2","250","250","500","0","1.328","DDR","32"
"GeForce2 Go","November 11, 2000","NV11M","AGP 4x","16, 32","143","166
332","2:0:4:2","286","286","572","0","2.656","SDR
DDR","128
64"
"GeForce2 Go 200","February 6, 2001","NV11M","AGP 4x","16, 32","143","332","2:0:4:2","286","286","572","0","2.656","DDR","64"
"Model","Launch","Code name","Bus interface","Memory (MB)","Core clock (MHz)","Memory clock (MHz)","Core config","Fillrate","Fillrate","Fillrate","Fillrate","Memory","Memory","Memory","API support","API support"
"Model","Launch","Code name","Bus interface","Memory (MB)","Core clock (MHz)","Memory clock (MHz)","Core config","MOperations/s","MPixels/s","MTextels/s","MVertices/s","Bandwidth (GB/s)","Bus type","Bus width (bit)","DirectX","OpenGL"
"GeForce4 Go 410","February 6, 2002","NV17M","AGP 8X","16","200","200","2:0:4:2","400","400","800","0","1.6","SDR","64","7.0","1.2"
"GeForce4 Go 420","February 6, 2002","NV17M","AGP 8X","32","200","400","2:0:4:2","400","400","800","0","3.2","DDR","64","7.0","1.2"
"GeForce4 Go 440","February 6, 2002","NV17M","AGP 8X","64","220","440","2:0:4:2","440","440","880","0","7.04","DDR","128","7.0","1.2"
"GeForce4 Go 460","October 14, 2002","NV17M","AGP 8X","64","250","500","2:0:4:2","500","500","1000","0","8","DDR","128","7.0","1.2"
"GeForce4 Go 488","","NV18M","AGP 8X","64","300","550","2:0:4:2","600","600","1200","0","8.8","DDR","128","7.0","1.2"
"GeForce4 Go 4200","November 14, 2002","NV28M","AGP 8X","64","200","400","4:2:8:4","800","800","1600","100","6.4","DDR","128","8.1","1.3"
"Model","Launch","Code name","Fab (nm)","Bus interface","Memory (MB)","Core clock (MHz)","Memory clock (MHz)","Core config","Fillrate","Fillrate","Memory","Memory","Memory","API support (version)","API support (version)","API support (version)","TDP (watts)","Features"
"Model","Launch","Code name","Fab (nm)","Bus interface","Memory (MB)","Core clock (MHz)","Memory clock (MHz)","Core config","Pixel (GP/s)","Texture (GT/s)","Bandwidth (GB/s)","Bus type","Bus width (bit)","DirectX","OpenGL","OpenGL","TDP (watts)","Features"
"Model","Launch","Code name","Fab (nm)","Bus interface","Memory (MB)","Core clock (MHz)","Memory clock (MHz)","Core config","Pixel (GP/s)","Texture (GT/s)","Bandwidth (GB/s)","Bus type","Bus width (bit)","DirectX","Hardware","Drivers (Software)","TDP (watts)","Features"
"GeForce FX Go 5100","March 2003","NV34M","150","AGP x8","64","200","400","1:2:2:2 *:4:4:4","0.8","0.8","3.2","DDR","64","9.0","1.5","2.1**","Unknown",""
"GeForce FX Go 5200","March 2003","NV34M","150","AGP x8","32
64","300","600","1:2:2:2 *:4:4:4","1.2","1.2","9.6","DDR","128","9.0","1.5","2.1**","Unknown",""
"GeForce FX Go 5600","March 2003","NV31M","130","AGP x8","32","350","600","1:2:2:2 *:4:4:4","1.4","1.4","9.6","DDR","128","9.0","1.5","2.1**","Unknown",""
"GeForce FX Go 5650","March 2003","NV31M","130","AGP x8","32","350","600","1:2:2:2 *:4:4:4","1.4","1.4","9.6","DDR","128","9.0","1.5","2.1**","Unknown",""
"GeForce FX Go 5700","February 1, 2005","NV36M","130","AGP x8","32","450","550","3:2:2:2 *:4:4:4","1.8","1.8","8.8","DDR","128","9.0","1.5","2.1**","Unknown",""
"Model","Launch","Code name","Fab (nm)","Bus interface","Memory (MB)","Core clock (MHz)","Memory clock (MHz)","Core config","Fillrate","Fillrate","Fillrate","Fillrate","Memory","Memory","Memory"
"Model","Launch","Code name","Fab (nm)","Bus interface","Memory (MB)","Core clock (MHz)","Memory clock (MHz)","Core config","MOperations/s","MPixels/s","MTextels/s","MVertices/s","Bandwidth (GB/s)","Bus type","Bus width (bit)"
"GeForce Go 6100 + nForce Go 430","Unknown","C51M","110","HyperTransport","Up to 128 MB system","425","System Memory","2:1:2:1","850","425","850","106.25","System Memory","DDR2","64/128"
"GeForce Go 6150 + nForce Go 430","Unknown","C51M","110","HyperTransport","Up to 128 MB system","425","System Memory","2:1:2:1","850","425","850","106.25","System Memory","DDR2","64/128"
"GeForce Go 6200","Unknown","NV44M","110","PCI-E x16","16","300","600","4:3:4:2","1200","600","1200","225","2.4","DDR","32"
"GeForce Go 6400","Unknown","NV44M","110","PCI-E x16","16","400","700","4:3:4:2","1600","800","1600","250","5.6","DDR","64"
"GeForce Go 6600","Unknown","NV43M","110","PCI-E x16","128","300","700","8:3:8:4","3000","1500","3000","281.25","11.2","DDR","128"
"GeForce Go 6800","November 8, 2004","NV41M","130","PCI-E x16","128","300","700
1100","12:5:12::12","3000","1500","3000","375","22.4
35.2","DDR, DDR2
DDR3","256"
"GeForce Go 6800 Ultra","February 24, 2005","NV41M","130","PCI-E x16","256","450","700
1100","12:5:12::12","5400","3600","5400","562.5","22.4
35.2","DDR, DDR2
DDR3","256"
"Model","Launch","Code name","Fab (nm)","Bus interface","Memory (MB)","Core clock (MHz)","Memory clock (MHz)","Core config","Fillrate","Fillrate","Memory","Memory","Memory","API support (version)","API support (version)","TDP (watts)","Features"
"Model","Launch","Code name","Fab (nm)","Bus interface","Memory (MB)","Core clock (MHz)","Memory clock (MHz)","Core config","Pixel (GP/s)","Texture (GT/s)","Bandwidth (GB/s)","Bus type","Bus width (bit)","DirectX","OpenGL","TDP (watts)","Features"
"GeForce 7000M","February 1, 2006","MCP67MV","90","Hyper Transport","Up to 256 from system memory","350","System Memory","1:2:2:2","0.7","0.7","System Memory","DDR2","64/128","9.0c","2.1","Unknown",""
"GeForce 7150M","February 1, 2006","MCP67M","90","Hyper Transport","Up to 256 from system memory","425","System Memory","1:2:2:2","0.85","0.85","System Memory","DDR2","64/128","9.0c","2.1","Unknown",""
"GeForce Go 7200","Jan 2006","G72M","90","PCIe x16","64","450","700","3:4:4:1","0.45","1.8","2.8","GDDR3","32","9.0c","2.1","Unknown","Transparency Anti-Aliasing"
"GeForce Go 7300","Jan 2006","G72M","90","PCIe x16","128, 256, 512","350","700","3:4:4:2","0.7","1.4","5.60","GDDR3","64","9.0c","2.1","Unknown","Transparency Anti-Aliasing"
"GeForce Go 7400","Jan 2006","G72M","90","PCIe x16","64, 256","450","900","3:4:4:2","0.9","1.8","7.20","GDDR3","64","9.0c","2.1","Unknown","Transparency Anti-Aliasing"
"GeForce Go 7600","Mar 2006","G73M","90","PCIe x16","256, 512","450","1000","5:8:8:8","3.6","3.6","16","GDDR3","128","9.0c","2.1","Unknown","Scalable Link Interface (SLI), Transparency Anti-Aliasing"
"GeForce Go 7600 GT","2006","G73M","90","PCIe x16","256","500","1200","5:12:12:8","4","6","19.2","GDDR3","128","9.0c","2.1","Unknown","Scalable Link Interface (SLI), Transparency Anti-Aliasing"
"GeForce Go 7700","2006","G73-N-B1","80","PCIe x16","512","450","1000","5:12:12:8","3.6","5.4","16","GDDR3","128","9.0c","2.1","Unknown","Scalable Link Interface (SLI), Transparency Anti-Aliasing"
"GeForce Go 7800","March 3, 2006","G70M","110","PCIe x16","256","400","1100","6:16:16:8","3.2","6.4","35.2","GDDR3","256","9.0c","2.1","35","Scalable Link Interface (SLI), Transparency Anti-Aliasing"
"GeForce Go 7800 GTX","Oct 2005","G70M","110","PCIe x16","256","400","1100","8:24:24:16","6.4","9.6","35.2","GDDR3","256","9.0c","2.1","65","Scalable Link Interface (SLI), Transparency Anti-Aliasing"
"GeForce Go 7900 GS","Apr 2006","G71M","90","PCIe x16","256","375","1000","7:20:20:16","6","7.5","32.0","GDDR3","256","9.0c","2.1","20","Scalable Link Interface (SLI), Transparency Anti-Aliasing"
"GeForce Go 7900 GTX","Apr 2006","G71M","90","PCIe x16","256/512","500","1200","8:24:24:16","8","12","38.4","GDDR3","256","9.0c","2.1","45","Scalable Link Interface (SLI), Transparency Anti-Aliasing"
"GeForce Go 7950 GTX","Oct 2006","G71M","90","PCIe x16","512","575","1400","8:24:24:16","9.2","13.8","44.8","GDDR3","256","9.0c","2.1","45","Scalable Link Interface (SLI), Transparency Anti-Aliasing"
"Model","Launch","Code name","Fab (nm)","Bus interface","Memory (MB)","Core config","Clock speed","Clock speed","Clock speed","Fillrate","Fillrate","Memory","Memory","Memory","API support (version)","API support (version)","Processing Power GFLOPS","TDP (watts)","GFLOPS/W","Notes"
"Model","Launch","Code name","Fab (nm)","Bus interface","Memory (MB)","Core config","Core (MHz)","Shader (MHz)","Memory (MHz)","Pixel (GP/s)","Texture (GT/s)","Bandwidth (GB/s)","Bus type","Bus width (bit)","DirectX","OpenGL","Processing Power GFLOPS","TDP (watts)","GFLOPS/W","Notes"
"GeForce 8200M G","June 2008","MCP77MV, MCP79MVL","80","Integrated (PCIe 2.0 x16)","Up to 256 from system memory","8:8:4","400","800","800
1066
(system memory)","1.6","3.2","12.8
17.056","DDR2
DDR3","128","10.0","3.3","19.2","Unknown","Unknown","PureVideo HD with VP3, Full H.264 / VC-1 / MPEG-2 HW Decode"
"GeForce 8400M G","May 2007","NB8M(G86)","80","PCIe x16","128 / 256","8:8:4","400","800","800","1.6","3.2","6.4","DDR2 / GDDR3","64","10.0","3.3","19.2","10","1.92","PureVideo HD with VP2, BSP Engine, and AES128 Engine"
